EventName,StartDate,EventType,BookingReference,AttendeeReference,GroupSize,IsLeadAttendee,AttendeeGrossCost,EventId,BookingStatus,AttendeeType,TicketType,StatusCreatedDate,ClientId,Season,days_to_event,weeks
Georg Joseph Kamel SJ (1661–1706): Natural and Medical Knowledge in Transit Between the Philippines and Europe,07/10/2021,Seminar,B1001267,A1069565,1,TRUE,0,24602,Attending,Attendee,Standard,03/09/2021,219,Autumn,34,4.857142857
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001268,A1069566,1,TRUE,0,24562,Attending,Attendee,Standard,03/09/2021,219,Autumn,6,0.857142857
Risk and Uncertainty in the Seventeenth-Century Dutch Republic,16/09/2021,Seminar,IHR1001269,A1069567,1,TRUE,0,24649,Attending,Attendee,Standard,03/09/2021,219,Autumn,13,1.857142857
Renaissance Italian Intensive,20/09/2021,Short Course,B1001271,A1069569,1,TRUE,140,24513,Attending,Standard,Standard,03/09/2021,219,Autumn,17,2.428571429
Caribbean Studies Seminar Series,16/11/2021,Seminar,B1001272,A1069570,1,TRUE,0,24545,Attending,Attendee,Standard,03/09/2021,219,Autumn,74,10.57142857
A Champion of dignity at work: the TUC in the Citrine era,13/09/2021,Lecture,IHR1001273,A1069571,1,TRUE,0,24598,Attending,Attendee,Standard,03/09/2021,219,Autumn,10,1.428571429
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001274,A1069572,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001275,A1069573,1,TRUE,0,24574,Attending,Attendee,Standard,03/09/2021,219,Autumn,6,0.857142857
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001278,A1069576,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001279,A1069577,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001280,A1069578,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001283,A1069581,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
IHR Workshop for New Research Students in History 2021,28/09/2021,Workshop,IHR1001284,A1069582,1,TRUE,0,24632,Attending,Attendee,Standard,03/09/2021,219,Autumn,25,3.571428571
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001288,A1069586,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Caribbean Studies Seminar Series,16/11/2021,Seminar,B1001290,A1069588,1,TRUE,0,24545,Attending,Attendee,Standard,03/09/2021,219,Autumn,74,10.57142857
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001292,A1069590,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001294,A1069592,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001297,A1069595,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1001301,A1069599,1,TRUE,0,24434,Attending,Attendee,Standard,03/09/2021,219,Autumn,14,2
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001302,A1069600,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001303,A1069601,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
IHR Workshop for New Research Students in History 2021,28/09/2021,Workshop,IHR1001304,A1069602,1,TRUE,0,24632,Attending,Attendee,Standard,03/09/2021,219,Autumn,25,3.571428571
A Champion of dignity at work: the TUC in the Citrine era,13/09/2021,Lecture,IHR1001305,A1069603,1,TRUE,0,24598,Attending,Attendee,Standard,03/09/2021,219,Autumn,10,1.428571429
Risk and Uncertainty in the Seventeenth-Century Dutch Republic,16/09/2021,Seminar,IHR1001307,A1069605,1,TRUE,0,24649,Attending,Attendee,Standard,03/09/2021,219,Autumn,13,1.857142857
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001308,A1069606,1,TRUE,0,24562,Attending,Attendee,Standard,03/09/2021,219,Autumn,6,0.857142857
Risk and Uncertainty in the Seventeenth-Century Dutch Republic,16/09/2021,Seminar,IHR1001309,A1069607,1,TRUE,0,24649,Attending,Attendee,Standard,03/09/2021,219,Autumn,13,1.857142857
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001311,A1069609,1,TRUE,0,24562,Attending,Attendee,Standard,03/09/2021,219,Autumn,6,0.857142857
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001312,A1069610,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001313,A1069611,1,TRUE,0,24562,Attending,Attendee,Standard,03/09/2021,219,Autumn,6,0.857142857
Women and the Invention of the Renaissance,13/09/2021,Short Course,B1001314,A1069612,1,TRUE,90,24534,Attending,Warburg staff and fellows. external students. unwaged,Warburg staff & fellows. external students. unwaged,03/09/2021,219,Autumn,10,1.428571429
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001315,A1069613,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1001316,A1069614,1,TRUE,0,24434,Attending,Attendee,Standard,03/09/2021,219,Autumn,14,2
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001317,A1069615,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001318,A1069616,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001319,A1069617,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Georg Joseph Kamel SJ (1661–1706): Natural and Medical Knowledge in Transit Between the Philippines and Europe,07/10/2021,Seminar,B1001321,A1069619,1,TRUE,0,24602,Attending,Attendee,Standard,03/09/2021,219,Autumn,34,4.857142857
‘Picture Makers’ and ‘Base Mechaniks’ in Elizabethan and early Stuart England,18/10/2021,Seminar,B1001322,A1069620,1,TRUE,0,24640,Attending,Attendee,Standard,03/09/2021,219,Autumn,45,6.428571429
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001323,A1069621,1,TRUE,0,24574,Attending,Attendee,Standard,03/09/2021,219,Autumn,6,0.857142857
Sheriffs’ Courts in Tudor England: Procedure and Popularity,13/12/2021,Seminar,B1001324,A1069622,1,TRUE,0,24644,Attending,Attendee,Standard,03/09/2021,219,Winter,101,14.42857143
A Champion of dignity at work: the TUC in the Citrine era,13/09/2021,Lecture,IHR1001325,A1069623,1,TRUE,0,24598,Attending,Attendee,Standard,03/09/2021,219,Autumn,10,1.428571429
A Champion of dignity at work: the TUC in the Citrine era,13/09/2021,Lecture,IHR1001327,A1069625,1,TRUE,0,24598,Attending,Attendee,Standard,03/09/2021,219,Autumn,10,1.428571429
‘Picture Makers’ and ‘Base Mechaniks’ in Elizabethan and early Stuart England,18/10/2021,Seminar,B1001330,A1069628,1,TRUE,0,24640,Attending,Attendee,Standard,03/09/2021,219,Autumn,45,6.428571429
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001331,A1069629,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001332,A1069630,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001333,A1069631,1,TRUE,0,24574,Attending,Attendee,Standard,03/09/2021,219,Autumn,6,0.857142857
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001334,A1069632,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
After the Virus: Lessons from the Past for a Better Future,23/09/2021,Lecture,H&P231001337,A1069635,1,TRUE,0,24621,Attending,Attendee,Standard,03/09/2021,219,Autumn,20,2.857142857
Trade Union Education - History and Future,06/07/2022,Seminar,IHR1105586,A1177975,1,TRUE,0,26412,Attending,Attendee,Standard,05/07/2022,219,Summer,1,0.142857143
IALS Law and Language Conference: Legislative Drafting as a form of Communication,06/07/2022,,B1105592,A1177982,1,TRUE,0,25858,Attending,Attendee,Standard,05/07/2022,219,Summer,1,0.142857143
Celebrity Chefs. Ice Cream Makers. and White Supremacy: Global Food and Cooking in London Homes. 1850-1914 ,07/07/2022,Seminar,B1105594,A1177984,1,TRUE,0,26098,Attending,Attendee,Standard,05/07/2022,219,Summer,2,0.285714286
Introduction to OSCOLA (webinar),14/07/2022,Research Training,B1105596,A1177986,1,TRUE,0,26272,Attending,Attendee,Standard,05/07/2022,219,Summer,9,1.285714286
Michael Ventris at 100,07/07/2022,Conference / Symposium,B1105597,A1177987,1,TRUE,0,26316,Attending,Attendee,Standard,05/07/2022,219,Summer,2,0.285714286
Celebrity Chefs. Ice Cream Makers. and White Supremacy: Global Food and Cooking in London Homes. 1850-1914 ,07/07/2022,Seminar,B1105598,A1177988,1,TRUE,0,26098,Attending,Attendee,Standard,05/07/2022,219,Summer,2,0.285714286
Celebrity Chefs. Ice Cream Makers. and White Supremacy: Global Food and Cooking in London Homes. 1850-1914 ,07/07/2022,Seminar,B1105606,A1177997,1,TRUE,0,26098,Attending,Attendee,Standard,05/07/2022,219,Summer,2,0.285714286
Formatting your Law Dissertation with Microsoft Word (in-person session),07/07/2022,Research Training,B1105610,A1178001,1,TRUE,0,26382,Attending,Attendee,Standard,05/07/2022,219,Summer,2,0.285714286
Celebrity Chefs. Ice Cream Makers. and White Supremacy: Global Food and Cooking in London Homes. 1850-1914 ,07/07/2022,Seminar,B1105613,A1178009,1,TRUE,0,26098,Attending,Attendee,Standard,05/07/2022,219,Summer,2,0.285714286
Trade Union Education - History and Future,06/07/2022,Seminar,IHR1105615,A1178011,1,TRUE,0,26412,Attending,Attendee,Standard,05/07/2022,219,Summer,1,0.142857143
Trade Union Education - History and Future,06/07/2022,Seminar,IHR1105617,A1178013,1,TRUE,0,26412,Attending,Attendee,Standard,05/07/2022,219,Summer,1,0.142857143
The Commonwealth War Graves Commission’s e-Files and their Impact,06/07/2022,Seminar,B1105618,A1178014,1,TRUE,0,25955,Attending,Attendee,Standard,05/07/2022,219,Summer,1,0.142857143
The Commonwealth War Graves Commission’s e-Files and their Impact,06/07/2022,Seminar,B1105622,A1178018,1,TRUE,0,25955,Attending,Attendee,Standard,05/07/2022,219,Summer,1,0.142857143
Trade Union Education - History and Future,06/07/2022,Seminar,IHR1105625,A1178021,1,TRUE,0,26412,Attending,Attendee,Standard,05/07/2022,219,Summer,1,0.142857143
Celebrity Chefs. Ice Cream Makers. and White Supremacy: Global Food and Cooking in London Homes. 1850-1914 ,07/07/2022,Seminar,B1105628,A1178024,1,TRUE,0,26098,Attending,Attendee,Standard,05/07/2022,219,Summer,2,0.285714286
IALS Law and Language Conference: Legislative Drafting as a form of Communication,06/07/2022,,B1105629,A1178025,1,TRUE,0,25858,Attending,Attendee,Standard,05/07/2022,219,Summer,1,0.142857143
Michael Ventris at 100,07/07/2022,Conference / Symposium,B1105631,A1178027,1,TRUE,0,26316,Attending,Attendee,Standard,05/07/2022,219,Summer,2,0.285714286
Celebrity Chefs. Ice Cream Makers. and White Supremacy: Global Food and Cooking in London Homes. 1850-1914 ,07/07/2022,Seminar,B1105639,A1178035,1,TRUE,0,26098,Attending,Attendee,Standard,06/07/2022,219,Summer,1,0.142857143
Trade Union Education - History and Future,06/07/2022,Seminar,IHR1105649,A1178045,1,TRUE,0,26412,Attending,Attendee,Standard,06/07/2022,219,Summer,0,0
Trade Union Education - History and Future,06/07/2022,Seminar,IHR1105652,A1178048,1,TRUE,0,26412,Attending,Attendee,Standard,06/07/2022,219,Summer,0,0
Trade Union Education - History and Future,06/07/2022,Seminar,IHR1105658,A1178056,1,TRUE,0,26412,Attending,Attendee,Standard,06/07/2022,219,Summer,0,0
Trade Union Education - History and Future,06/07/2022,Seminar,IHR1105674,A1178072,1,TRUE,0,26412,Attending,Attendee,Standard,06/07/2022,219,Summer,0,0
Celebrity Chefs. Ice Cream Makers. and White Supremacy: Global Food and Cooking in London Homes. 1850-1914 ,07/07/2022,Seminar,B1105675,A1178073,1,TRUE,0,26098,Attending,Attendee,Standard,06/07/2022,219,Summer,1,0.142857143
Media and Democracy in India: An Insider’s Perspective,14/07/2022,Seminar,B1105676,A1178075,1,TRUE,0,26430,Attending,Attendee,Standard,06/07/2022,219,Summer,8,1.142857143
Corruption and Standard in British Politics: The launch of The Many Lives of Corruption: The reform of public life in modern Britain c. 1750-1950 ,20/07/2022,Other Events,IHR1105681,A1178080,1,TRUE,0,26428,Attending,Attendee,Standard,06/07/2022,219,Summer,14,2
The Future of History,15/07/2022,Lecture,IHR1105682,A1178081,1,TRUE,0,26117,Attending,Attendee,Standard,06/07/2022,219,Summer,9,1.285714286
Corruption and Standard in British Politics: The launch of The Many Lives of Corruption: The reform of public life in modern Britain c. 1750-1950 ,20/07/2022,Other Events,IHR1105683,A1178082,1,TRUE,0,26428,Attending,Attendee,Standard,06/07/2022,219,Summer,14,2
IALS Fellow's Seminar: Regulatory and Supervisory Approach(es) to Artificial Intelligence - Implications for the Financial Sector in the European Union and Beyond,29/07/2022,,B1105685,A1178084,1,TRUE,0,25289,Attending,Attendee,Standard,06/07/2022,219,Summer,23,3.285714286
The Future of History,15/07/2022,Lecture,IHR1105688,A1178087,1,TRUE,0,26117,Attending,Attendee,Standard,06/07/2022,219,Summer,9,1.285714286
The Future of History,15/07/2022,Lecture,IHR1105689,A1178088,1,TRUE,0,26117,Attending,Attendee,Standard,06/07/2022,219,Summer,9,1.285714286
The Future of History,15/07/2022,Lecture,IHR1105690,A1178089,1,TRUE,0,26117,Attending,Attendee,Standard,06/07/2022,219,Summer,9,1.285714286
Corruption and Standard in British Politics: The launch of The Many Lives of Corruption: The reform of public life in modern Britain c. 1750-1950 ,20/07/2022,Other Events,IHR1105692,A1178091,1,TRUE,0,26428,Attending,Attendee,Standard,06/07/2022,219,Summer,14,2
The Future of History,15/07/2022,Lecture,IHR1105695,A1178094,1,TRUE,0,26117,Attending,Attendee,Standard,06/07/2022,219,Summer,9,1.285714286
Trade Union Education - History and Future,06/07/2022,Seminar,IHR1105698,A1178097,1,TRUE,0,26412,Attending,Attendee,Standard,06/07/2022,219,Summer,0,0
Corruption and Standard in British Politics: The launch of The Many Lives of Corruption: The reform of public life in modern Britain c. 1750-1950 ,20/07/2022,Other Events,IHR1105701,A1178100,1,TRUE,0,26428,Attending,Attendee,Standard,06/07/2022,219,Summer,14,2
The Future of History,15/07/2022,Lecture,IHR1105706,A1178105,1,TRUE,0,26117,Attending,Attendee,Standard,06/07/2022,219,Summer,9,1.285714286
Celebrity Chefs. Ice Cream Makers. and White Supremacy: Global Food and Cooking in London Homes. 1850-1914 ,07/07/2022,Seminar,B1105707,A1178106,1,TRUE,0,26098,Attending,Attendee,Standard,06/07/2022,219,Summer,1,0.142857143
The Future of History,15/07/2022,Lecture,IHR1105710,A1178109,1,TRUE,0,26117,Attending,Attendee,Standard,06/07/2022,219,Summer,9,1.285714286
IHR Derek Keene London Lecture 2022: The Great Fire and the end of Medieval London ,13/07/2022,Lecture,IHR1105712,A1178111,1,TRUE,0,26245,Attending,Attendee,Standard,06/07/2022,219,Summer,7,1
The Future of History,15/07/2022,Lecture,IHR1105713,A1178112,1,TRUE,0,26117,Attending,Attendee,Standard,06/07/2022,219,Summer,9,1.285714286
Celebrity Chefs. Ice Cream Makers. and White Supremacy: Global Food and Cooking in London Homes. 1850-1914 ,07/07/2022,Seminar,B1105714,A1178113,1,TRUE,0,26098,Attending,Attendee,Standard,06/07/2022,219,Summer,1,0.142857143
The Future of History,15/07/2022,Lecture,IHR1105715,A1178114,1,TRUE,0,26117,Attending,Attendee,Standard,06/07/2022,219,Summer,9,1.285714286
Michael Ventris at 100,07/07/2022,Conference / Symposium,B1105716,A1178115,1,TRUE,0,26316,Attending,Attendee,Standard,06/07/2022,219,Summer,1,0.142857143
Michael Ventris at 100,07/07/2022,Conference / Symposium,B1105717,A1178116,1,TRUE,0,26316,Attending,Attendee,Standard,06/07/2022,219,Summer,1,0.142857143
Michael Ventris at 100,07/07/2022,Conference / Symposium,B1105719,A1178118,1,TRUE,0,26316,Attending,Attendee,Standard,06/07/2022,219,Summer,1,0.142857143
Johanna of Austria (1547-1578) – An Austrian Archduchess on the Grand Ducal Throne of Tuscany,18/07/2022,Seminar,B1105720,A1178119,1,TRUE,0,26342,Attending,Attendee,Standard,06/07/2022,219,Summer,12,1.714285714
Michael Ventris at 100,07/07/2022,Conference / Symposium,B1105722,A1178123,1,TRUE,0,26316,Attending,Attendee,Standard,06/07/2022,219,Summer,1,0.142857143
Michael Ventris at 100,07/07/2022,Conference / Symposium,B1105723,A1178124,1,TRUE,0,26316,Attending,Attendee,Standard,06/07/2022,219,Summer,1,0.142857143
Michael Ventris at 100,07/07/2022,Conference / Symposium,B1105724,A1178125,1,TRUE,0,26316,Attending,Attendee,Standard,06/07/2022,219,Summer,1,0.142857143
Michael Ventris at 100,07/07/2022,Conference / Symposium,B1105725,A1178126,1,TRUE,0,26316,Attending,Attendee,Standard,06/07/2022,219,Summer,1,0.142857143
Corruption and Standard in British Politics: The launch of The Many Lives of Corruption: The reform of public life in modern Britain c. 1750-1950 ,20/07/2022,Other Events,IHR1105726,A1178127,1,TRUE,0,26428,Attending,Attendee,Standard,06/07/2022,219,Summer,14,2
Celebrity Chefs. Ice Cream Makers. and White Supremacy: Global Food and Cooking in London Homes. 1850-1914 ,07/07/2022,Seminar,B1105727,A1178128,1,TRUE,0,26098,Attending,Attendee,Standard,06/07/2022,219,Summer,1,0.142857143
